LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.9304581081,-80.1999117282,721120070830,210000,6480,1545,3623,1350.8,26023.5,5469.7,55897.9,55665.9,1155.8,21,0,6,2
25.9305606431,-80.1872947488,722070140440,230000,9968,1229,5021,4144.1,21874.9,4713.6,55908,54126.6,3467.4,31,0,12,2
25.9306419759,-80.1672292984,722080022061,215000,6300,1585,1986,4506.8,15313.2,248.6,56527.8,52248.4,8045.8,31,0,3,2
25.9306724358,-80.1664687505,722080022030,225000,6785,1247,1116,4271.1,15062.8,449.2,56572.8,52202.6,8242.2,41,0,8,2
25.9309381059,-80.197755745,721120100270,199000,6180,1021,0,1708,25328.7,5913.8,56050,55542.7,1517.1,26,0,8,2
25.9310356838,-80.1792638899,3022080100700,350000,8480,1491,42625,5805.7,19258,2526,56225,53439.5,4987.7,41,0,5,2
25.9310867795,-80.1657715212,722080022110,277000,8750,1328,18648,4078.6,14835.2,716.1,56753.5,52290.4,8343,21,0,1,2
25.9311769323,-80.1906896975,722070070361,160100,5775,1552,2131,3221.6,23019.2,5470.8,56112.6,54738.1,2764.7,31,0,5,2
25.9312307859,-80.1988260159,721120070690,230000,6480,1186,17880,1384.7,25684.1,5863.6,56161.6,55774.7,1192.7,26,0,12,2
25.9312309445,-80.1911594714,722070070351,129000,5300,961,3691,3106.7,23155.3,5577.2,56154.8,54829.2,2707.3,80,0,4,2
25.931359744,-80.1860802746,722070140630,257500,7280,1369,938,4200.1,21508.2,4227.2,56212.2,54265.6,3438.2,21,0,1,2
25.9314460646,-80.1951593709,722070060170,198000,6480,1151,2072,2145.9,24488.5,6461.5,56207,55371.2,1960,26,0,8,2
25.9315116589,-80.168516141,722080060360,200000,6435,1135,4261,4998.8,15751.1,104.2,56786.8,52665.1,7517.4,41,0,5,2
25.9315143014,-80.1901640681,722070200040,135000,6200,1338,3261,3252.2,22839.5,5254.1,56256.1,54803.4,2734.8,36,0,1,2
25.9315314937,-80.1679604159,722080021941,369000,11394,2452,20650,4802.7,15549.2,245.5,56819.1,52621.5,7646.4,70,0,1,2
25.9318242404,-80.168838316,722080060330,195000,5000,1201,0,5140.3,15878.1,98.4,56885.6,52798.3,7374.6,41,0,3,2
25.9318286453,-80.1686942299,722080060340,180000,5000,1083,1181,5095.2,15831.2,137,56893.5,52788.4,7412.5,31,0,1,2
25.931972011,-80.1637677892,722090061220,192000,2750,1684,790,3559.8,14232.6,1161.6,57188,52473.6,8770.4,37,0,4,2
25.9319938386,-80.1887994039,722070200210,130000,7440,1234,854,3416.9,22415.8,4789.5,56408.5,54782.4,2759.4,31,0,6,1
25.9322871322,-80.1579665181,722090060760,150000,3000,1125,2256,1755.5,12342.4,1298.8,57671.1,52247,10070.5,35,0,5,2
25.932459842,-80.1947695498,722070072940,175000,5500,993,825,1972.7,24393.5,6121.8,56583.6,55673.2,1782,36,0,12,2
25.9325557265,-80.1927587,722070073191,240000,5000,1688,630,2396.1,23737,5687.8,56612.8,55457,2059.3,16,0,2,2
25.9325880674,-80.1919710756,722070073300,250000,6000,2062,4733,2560.4,23475,5485.5,56624.7,55370.9,2137.5,31,0,6,2
25.9328383296,-80.1967643507,3021120060240,210000,8424,1055,2318,1416.1,25048.2,6393.2,56726.3,56049,1229.8,43,0,1,2
25.9332837779,-80.1889305611,722070100180,315000,7125,1706,44369,3055.5,22492.9,4542.8,56892.2,55251.4,2345.4,26,0,7,2
25.9333445367,-80.2003952919,721120070010,247000,6879,1439,215,484.3,26257.1,6407.7,56955.1,56691.2,293.2,16,0,11,2
25.9333970774,-80.1725886177,3022080280080,196000,9180,2163,200,6464.8,17141.1,269.9,57299.1,53660.5,6028.8,45,0,8,2
25.9334836933,-80.166770834,722080021190,315000,5400,1583,1019,4649.1,15262.1,1001.3,57577.6,53226.4,7632.8,16,0,6,4
25.9335230787,-80.1814242862,3022070170040,149000,8273,1407,0,4664,20037.6,2534.7,57080.8,54521.2,3846.9,62,0,4,2
25.9337451107,-80.1754691188,3022080270200,329000,7725,1797,0,5933.2,18099.6,937.9,57316,54026,5201.7,36,0,6,4
25.9342168701,-80.1956497882,722070071420,176000,5000,1395,1300,1307.2,24731,5784.4,57225.9,56373.2,1103.5,26,0,3,2
25.9344329351,-80.1655505761,722080020930,235000,5500,1245,554,4356.6,14896.8,1526.5,57972.9,53468.6,7776.8,26,0,11,2
25.9349084358,-80.1845468271,3022070160450,200000,7875,1614,2945,3601.4,21117.2,3040.3,57528.6,55324,2782.5,36,0,6,2
25.9351078086,-80.1716260339,722080062210,171000,5850,1378,0,6346.5,16900.4,93.6,57945.1,54174,5955.3,60,0,2,2
25.9351737958,-80.1847784726,3022070160270,266000,7875,1382,0,3473.5,21199.6,3035.6,57617.4,55435,2654.7,21,0,6,2
25.9351751524,-80.1570035848,722090041637,260000,5850,1394,1337,1728.5,12096.5,2143.1,58735.2,53200.9,9403.4,16,0,7,2
25.9351756159,-80.1700002115,722080062010,104700,5850,981,336,5839.4,16367,530.5,58036.9,54067.8,6406.1,60,0,2,1
25.9352930346,-80.1565270619,722090041651,209000,3151,1286,2461,1590.1,11934.3,1985.3,58839.7,53251,9482.5,16,0,9,2
25.9353423301,-80.1655851292,722080020461,209000,5550,1496,3260,4459.1,14917.8,1720.4,58300.6,53796.5,7528.9,21,0,4,2
25.9353441096,-80.177934386,3022080110530,335000,13228,1452,0,4941.2,18959.1,1207.6,57800.6,54788.7,4193.1,62,0,11,2
25.9355581229,-80.1607856015,722090040710,215000,5900,1083,0,2959.3,13341.9,2450.7,58634.1,53552.6,8538.5,26,0,9,2
25.9356425887,-80.176969583299993,3022080110130,265000,7500,1423,0,5096.5,18636.7,904.1,57972.2,54838,4388.7,41,0,7,2
25.9358003217,-80.1636067181,722090040831,205000,5600,1083,0,3878.6,14272.9,2337.6,58566.1,53822.6,7847.8,21,0,7,2
25.9359151462,-80.1746672898,3022080120250,245000,7600,1683,0,5540.9,17884.4,246.5,58142.9,54733.3,4942,60,0,5,2
25.9361349149,-80.1565230655,722090040421,280000,8860,1309,0,1669.2,11945.4,1850.3,59107.1,53517.7,9206.8,21,0,8,2
25.9363537641,-80.1935161559,3022070430040,315000,10575,2187,18330,1197.3,24098.1,4718.8,57973.7,56811.7,658.1,41,0,11,4
25.9363694879,-80.1969138981,721120200190,339000,8850,2699,13162,460,25205.8,5426.9,58023.2,57256.1,237.9,21,0,11,2
25.9363982705,-80.1713040332,722080062500,232000,5850,1223,0,6163,16806.7,461.3,58421.8,54600,5812.8,21,0,8,2
25.9365426199,-80.1838741325,3022070190180,250000,8100,1704,1975,3310.8,20913,2492.5,58139.7,55820.8,2498.3,61,0,6,2
25.9365724241,-80.1667162732,722080020110,249000,7020,1960,0,4932.4,15296.1,1688,58683.6,54310.2,6941.7,56,0,3,2
25.9365785597,-80.1961595609,722070300080,220000,11175,2168,7883,537.8,24961,5205.2,58063.1,57204.7,256.4,46,0,3,2
25.936773693,-80.1746448849,722080180110,405200,10977,1802,0,5301,17872.5,65.7,58441.7,55017.9,4771.4,21,0,5,4
25.9368824882,-80.1621059768,722090040190,225000,6678,1157,1048,3486,13758,2954.9,59058.8,54137,7901.2,26,0,10,2
25.9371932235,-80.1649025239,722080080130,150000,5750,1038,9176,4429.5,14719,2307.4,59000.2,54407.1,7189.5,46,0,3,2
25.9372917225,-80.1822720267,3022070000071,379300,9570,1740,1277,3459.8,20389,1904.3,58440.2,55913.6,2666.7,21,0,7,4
25.9372986601,-80.1716280268,722080070270,235000,5700,1205,0,5851.9,16925.9,579,58735.5,54944.8,5570.4,21,0,3,2
25.9373798466,-80.1839155246,3022070190220,360000,8100,1652,0,3076.5,20936.3,2315.8,58442.4,56113.5,2270.3,16,0,7,4
25.9377093353,-80.1765368071,722080180340,385000,7875,1821,0,4637.4,18529.8,329.2,58717,55507.1,4072.5,21,0,12,4
25.9377231975,-80.1615979561,722090031140,320000,6780,1576,3493,3429.5,13637.5,2966.9,59365,54379.4,7768.3,26,0,5,4
25.9380462891,-80.1869850002,3022070250450,265000,7800,1698,1276,2215.9,21964.1,2923.5,58637,56661.7,1397.6,16,0,10,4
25.9381243355,-80.1735302411,722080050310,236500,5700,1347,773,5209.1,17566.2,269.3,58967.1,55395.8,4878.5,16,0,8,2
25.9381912021,-80.1902793962,722070370070,343000,7794,2829,28556,1439.4,23051.6,3557.1,58660.5,57070.8,627.1,21,0,6,4
25.9383213225,-80.180832315200007,722070360170,340000,6877,2047,18947,3524,19946.6,1310,58844.2,56140.7,2792,26,0,4,2
25.9383240456,-80.1683284831,722080080450,230000,6372,1215,18717,5618.7,15861.1,1661.3,59245,55053.8,6127.9,36,0,5,2
25.9383329382,-80.1681662382,722080080460,190000,5750,1005,0,5574.3,15814.6,1710.8,59255.6,55045.1,6157.2,36,0,1,2
25.9384804786,-80.1629426235,722090030830,220000,7500,1231,0,3906.7,14069.2,3084.5,59581.1,54753.2,7273.6,31,0,7,2
25.938626793,-80.1614684593,722090030970,293000,6780,1040,415,3481,13622.7,2824,59696.2,54694.9,7529.9,21,0,8,2
25.938632457,-80.1629477472,722090030820,227000,8625,2258,987,3925.7,14077,3119.2,59639.9,54812.5,7236,62,0,7,4
25.9386626228,-80.1884067281,3022070250550,235000,9068,1673,3154,1729.5,22432.8,3043.5,58851.7,57027.5,910.5,36,0,8,4
25.9386916171,-80.1723164554,722080071320,252500,6901,1280,2179,5322.9,17177.3,713.1,59212.4,55488.2,5128.6,64,0,3,2
25.9388659461,-80.1680985746,722080010610,170000,6900,1114,1294,5596.9,15798.5,1837.4,59444.1,55222.9,6021.5,64,0,4,2
25.9390370615,-80.1732615036,722080050540,201000,5700,1769,1056,5025.9,17502.2,543.6,59305.8,55693.2,4820.5,63,0,3,2
25.93906884,-80.1786392579,722080160170,355000,8080,1741,0,3807.4,19250.2,573.4,59155,56176.5,3228.1,21,0,6,4
25.9391005074,-80.1884290954,3022070250530,224000,7500,1918,13438,1611.7,22450.7,2925.7,59014.8,57184.3,793,21,0,4,2
25.9392171194,-80.1823400763,3022070220210,310000,8268,1611,21920,2940.6,20467.2,1505.3,59124.8,56580.7,2195.6,26,0,8,4
25.9393199869,-80.1897884584,722070310590,239000,7500,1802,21586,1262.7,22895.1,3147,59067,57402.5,443.4,31,0,6,2
25.9395351407,-80.190674288,722070310300,195000,7500,2509,2051,1009.4,23193.5,3261.8,59143.5,57578.7,191.2,46,0,6,2
25.9396679365,-80.1905104832,722070310310,274900,7500,1809,20198,1011.7,23143.8,3191,59192.9,57605.9,191.9,26,0,11,2
25.9397045981,-80.1870249043,3022070250120,315300,7500,2091,897,1764,22018.1,2470.3,59235.8,57233.3,953.2,59,0,2,2
25.9397571141,-80.1897226571,722070310440,220000,7500,1844,30128,1160.3,22885,3004.3,59225.4,57543.7,341.1,41,0,12,2
25.9398536521,-80.1848953399,3022070240150,255000,7500,1719,17674,2197.5,21310.5,1977.9,59330.1,57071.2,1409,41,0,4,4
25.9401438142,-80.1794640281,722080160540,335000,7800,2083,0,3336.6,19554.5,546.8,59521.9,56626,2799.4,59,0,5,4
25.9401516393,-80.1792321019,722080160550,300000,7800,2038,21134,3385.8,19478.2,484.3,59530.2,56606.9,2863.8,60,0,3,4
25.9402154098,-80.1630121319,722090030100,155500,7500,1157,990,4104.1,14160.3,2858.9,60199.2,55377.7,6768.5,62,0,3,2
25.9409320878,-80.1842566642,3022070270420,285000,7500,1610,22152,2060.8,21149.4,1546.7,59720.6,57372.5,1321.9,36,0,9,4
25.941089476,-80.15909128,722090070360,179000,5600,1538,34956,2976.4,12951.5,1936.1,60716.3,55436.1,7254.1,66,0,5,4
25.9411440952,-80.1792724182,722080200270,460000,7800,2009,20582,3113.3,19526.9,274.2,59890.8,56958.3,2693.9,59,0,11,2
25.9413369819,-80.1615146721,722090070500,280000,5650,1674,0,3767.7,13752.8,2688.3,60667.3,55667.3,6721.5,36,0,4,4
25.9413798033,-80.1734943366,722080090355,151500,5700,1083,1481,4347,17662,1007,60141.2,56533.8,4150.8,60,0,8,2
25.941491863,-80.158307688,722090070010,300000,8382,1269,1498,2760.2,12709.5,1676.5,60903.9,55535.5,7285.1,26,0,1,2
25.9415007355,-80.1581268841,722090070020,210000,5600,1215,0,2714.8,12662.6,1628.8,60920.4,55530,7314.1,31,0,1,2
25.941929266,-80.1601941504,722090071460,235000,5650,1475,22892,3407.5,13348.7,2203.4,60950.7,55798.2,6794.2,36,0,9,2
25.9419812726,-80.1675679732,722080031390,201000,5750,1688,0,5507.8,15754.7,1665.4,60589.6,56288.6,5311.9,64,0,12,2
25.9420489424,-80.1658952177,722080031590,205000,5750,1233,3238,5222.8,15214.7,1884.5,60692.6,56197.7,5659.4,31,0,4,2
25.9422212483,-80.1753869145,722080090414,199300,5700,1083,0,3700.7,18316.3,708,60384.6,56988.6,3505.6,58,0,7,2
25.9425795086,-80.1659272886,722080031940,265000,5750,1381,24637,5286.4,15245.1,1700.6,60883,56389.5,5503.5,21,0,4,2
25.9425912407,-80.1801418064,722080200480,255200,7575,1741,2930,2538.6,19863.3,166.9,60409.7,57556.3,2214.1,59,0,1,4
25.9428908511,-80.1588256365,722090072010,205000,8509,1137,0,3069.6,12916.8,1634,61373.3,56067.5,6763.3,36,0,2,2
25.9431189485,-80.1619008867,722090072140,195000,5650,890,500,4066.4,13936.6,2171.6,61280.5,56323.3,6116.8,26,0,4,2
25.9431838094,-80.160438398,722090071920,216500,8509,1023,1974,3599.1,13446.9,2081.5,61382.9,56259.7,6376.6,41,0,6,2
25.9434075862,-80.1820738555,722070550300,550000,11375,2525,21926,1880.1,20522.7,379,60646.8,58013.5,1508,16,0,8,4
25.9434750892,-80.1761463017,722080090522,237000,5750,1419,962,3196.9,18617.3,789.5,60815,57493.4,3001,41,0,12,2
25.9435773791,-80.1731299655,722080090559,170000,5700,1160,1241,3842.1,17629.3,905.8,60947.2,57276.8,3645.8,36,0,8,2
25.9437687816,-80.1593126851,722090073150,345000,8475,968,29248,3300.1,13090.9,1665.5,61658.1,56406.7,6405.2,11,0,12,2
25.9438396569,-80.1574258118,722090073380,177500,5600,933,0,2726.2,12489.8,1082.1,61799.6,56332.8,6744.3,31,0,8,2
25.9438727672,-80.1658401969,722080033360,178000,5750,1295,1337,5351.7,15248.1,1261.3,61354.3,56845.5,5145,61,0,7,1
25.9441416256,-80.1589525216,722090073110,365000,14280,1787,22747,3203.8,12960.5,1496.8,61810,56520.1,6349.2,41,0,2,2
25.9442181391,-80.1567783946,722090073330,405000,8546,1758,799,2543.7,12270.3,824.6,61974,56435.8,6754.9,11,0,10,4
25.9444452005,-80.1770185077,3022050040150,300000,7860,1589,3275,2738,18908.1,521,61149.1,57914.8,2542.1,11,0,3,4
25.9447019265,-80.1599830229,722040100570,225000,6045,1151,0,3609.4,13335,1757.2,61974.9,56799.1,6017.9,21,0,4,2
25.9450314986,-80.1537766514,3022040010510,400000,10714,1852,0,1681.7,11297.1,10.5,62441.1,56563.6,7161.7,56,0,2,4
25.9451689201,-80.1786253112,3022050040020,260000,7990,1694,0,2194.2,19459.5,187.1,61357.8,58295.4,1999.7,31,0,6,4
25.9451995285,-80.1851486947,722060040290,610000,11173,2215,31730,699.7,21567.8,519.8,61241.3,58906.8,310.1,21,0,1,5
25.8841514518,-80.2078783889,3021250180240,130000,5750,1112,0,10310.3,28549.7,5093.6,39330.2,39330.2,314.7,40,0,1,2
25.8846916122,-80.2033725889,3021250170070,270000,13500,2103,23508,8989.1,27030,3683.6,39352.6,39352.6,1776.1,61,0,6,2
25.88493383,-80.1994786135,621250152560,219800,15070,1282,10080,7785.5,25674.2,2517.6,39374.6,39374.6,3015,35,0,3,2
25.8859958958,-80.2011117861,621250151850,108000,6840,1002,0,8511,26278.7,2828.3,39779,39779,2561.5,66,0,7,2
25.8863900247,-80.1978918398,621250251760,226800,7301,1982,1045,7578.3,25188.4,1835.2,39884.4,39884.4,3602.2,40,0,10,2
25.8864220585,-80.197147955,621250251540,236400,7301,1806,0,7358.9,24946.2,1619,39885,39885,3849.3,40,0,6,2
25.8867569432,-80.197908777,621250251740,245000,7301,1381,0,7633.6,25177,1772,40015.9,40015.9,3601.8,30,0,10,2
25.8868832422,-80.1936942142,622300480370,210000,8775,2132,385,6377.8,23810.3,555.3,40003.9,40003.9,5004.1,56,0,10,2
25.8869823732,-80.1956176145,621250251040,300000,7500,2033,23066,6979.2,24433.6,1087.2,40060.9,40060.9,4373.1,48,0,12,2
25.8872309696,-80.1960894501,621250250950,165000,7590,1746,948,7157.8,24578.9,1176.6,40151.8,40151.8,4224.2,61,0,5,2
25.8873483543,-80.2051818163,621250171250,218000,10125,1347,22097,9922.3,27542.8,3774.2,40370.3,40370.3,1237.5,63,0,7,2
25.887861433,-80.2005293163,621250151250,133000,6840,879,0,8599,26014.7,2325.8,40443.6,40443.6,2786.3,66,0,12,2
25.887991111,-80.1924229329,622300480010,365000,10200,1928,448,6121.3,23302.8,0,40404.7,40404.7,5410.3,21,0,9,4
25.8891516116,-80.1995057119,621250150730,252000,7350,1748,20883,8473.7,25592.2,1775.3,40870.9,40870.9,3131,35,0,11,2
25.8894063385,-80.2002809662,621250150660,72000,6840,993,1173,8737.2,25881.5,2013.9,40998.6,40998.6,2891.9,66,0,4,1
25.8897910073,-80.1927687937,622300280280,250000,11625,1664,1600,6445.3,23326,13.3,41077.2,41077.2,5283.2,63,0,1,2
25.8901529778,-80.2036952339,621250190220,127000,9600,1335,371,9868,26971.5,2995.7,41344.8,41344.8,1773.2,63,0,3,1
25.8901631515,-80.2034704699,621250190230,225000,9600,1862,1939,9800.3,26896.5,2922.3,41342.2,41342.2,1846.1,35,0,12,2
25.890739094,-80.1889226218,622300250461,190000,8625,2158,3766,5469.5,22108.1,1300.3,41419.7,41093.6,6632.5,51,0,3,2
25.8908104211,-80.2005832475,621250140550,180000,8400,1056,0,9017.8,25939.9,1949.5,41500.1,41500.1,2810,40,0,11,2
25.8910336338,-80.2017237407,621250140730,206900,6060,1356,0,9390.5,26286.2,2279.2,41643.8,41643.8,2415.5,30,0,5,2
25.8912445369,-80.1968563785,621250260560,290000,7957,1877,1688,7941,24684.1,717.2,41631.7,41631.7,4017.7,30,0,7,4
25.8912515908,-80.1921576516,622300270220,445000,8625,1621,40830,6524.6,23157.7,474.5,41593.9,41593.9,5577.6,17,0,8,4
25.8913825816,-80.207992646,621250050150,140000,7320,954,0,9973.8,28359.1,4316.7,41935.8,41935.8,386.4,30,0,9,2
25.8915017103,-80.1914699689,622300270030,325000,16500,1807,11796,6330.1,22925.4,693.8,41633.3,41633.3,5808,56,0,1,4
25.8921163287,-80.2002783044,621250141010,141000,8400,1212,4905,9110.6,25811.5,1766.6,41968.3,41968.3,2932.8,66,0,4,2
25.8925776791,-80.1941636349,622300260940,620000,16650,2085,33953,7252.9,23705.9,0,42093.8,42093.8,4852.9,16,0,7,5
25.8926225325,-80.1879225437,622300240510,230000,8625,1475,1450,5429.9,21736.1,1930.6,42118.7,41552.1,6989.8,63,0,1,4
25.8928084787,-80.2051339093,621250161410,215000,8956,3019,4761,10207.5,27386.2,3338.6,42351.4,42351.4,1345,66,0,3,2
25.8930591975,-80.1959726182,621250261310,280000,7300,1806,3578,7939.1,24373,324.3,42270.5,42270.5,4355.5,35,0,12,2
25.8931851979,-80.2084387294,621250230330,170000,7920,1247,728,9378.1,28470.6,4421.6,42602.2,42602.2,270.1,35,0,11,2
25.8933646426,-80.2040717131,621250160350,220000,7920,1423,763,10300.5,27034.7,2986.7,42518.9,42518.9,1708.6,35,0,1,2
25.8935311289,-80.2016211812,3021250241200,350000,11645,2222,15384,9692.2,26187.1,2139.2,42534.8,42534.8,2476.2,65,0,9,2
25.8936015267,-80.1882064204,622300240050,317000,9375,1514,1789,5646.7,21805.3,2011.5,42462,41902.6,6908.6,21,0,6,4
25.8936673579,-80.1973555702,621250261810,293000,7300,1862,3353,8441,24812.5,767.4,42505.4,42505.4,3908,35,0,5,2
25.8944901851,-80.2012333563,3021250241070,202200,12750,1458,16332,9700.1,26038,1990.1,42870.2,42870.2,2611.1,65,0,8,2
25.894801712,-80.2012507312,3021250241060,400000,20550,3126,16416,9739.9,26039.2,1990.1,42963.5,42963.5,2611,17,0,8,2
25.8951054211,-80.1960835755,621250262190,295000,7500,1764,2768,8257.6,24378.2,330,43012.8,43012.8,4351.8,30,0,3,4
25.8951246667,-80.1956372505,621250262170,295000,8497,2002,4669,8120,24225.7,177.7,43016.7,43016.7,4494.4,30,0,8,4
25.8952671567,-80.193067339,622300260080,286000,11250,1585,1176,7337.7,23349,441.8,43071.5,43071.5,5310,66,0,1,4
25.8955373881,-80.2048872642,621250160700,170000,8142,1417,2260,9545,27276.1,3228.3,43325.8,43325.8,1473.7,56,0,8,2
25.8956047491,-80.2036332974,621250160630,218000,7740,1378,9726,9795.7,26860.1,2812.1,43313,43313,1884.9,30,0,7,2
25.8958038477,-80.190523157,622300350190,170000,5000,1082,1683,6690.9,22555.9,1325.3,43258.3,42979.5,6198.1,51,0,2,2
25.8958106826,-80.1902270436,622300350170,169500,5000,943,0,6602.6,22458.2,1424,43262.6,42938.5,6297.2,79,0,2,2
25.8963886834,-80.196352266,621250270580,291000,7400,1571,957,8518.8,24458.9,409.4,43481.4,43481.4,4284.4,25,0,9,2
25.8965381606,-80.2007424127,3021250240830,320000,11730,1611,1346,9845.7,25864.4,1812.6,43603.6,43603.6,2813.8,35,0,9,4
25.8967023416,-80.1903108068,622300020630,182500,10725,1272,0,6732.9,22467.2,1379.8,43563.6,43214.5,6271.1,48,0,4,2
25.8968869395,-80.2066008325,621250080330,92500,7920,1071,893,8793.5,27815.5,3760.9,43869.3,43869.3,931.6,66,0,1,1
25.8970184049,-80.203529662,621250161190,198000,7920,1153,7339,9446.5,26804.3,2750,43827.1,43827.1,1940.6,40,0,7,2
25.8970587811,-80.1966165219,621250270790,300000,7400,2491,1051,8693.4,24530.1,477.3,43726.4,43726.4,4206.7,59,0,7,2
25.8971846547,-80.201802977,3021250241330,250000,11730,1746,155,9780.4,26196,2141.6,43865.9,43865.9,2472.7,40,0,9,2
25.8973603138,-80.2046346001,621250161080,138000,7920,1037,5148,9110.2,27160.3,3106.4,43983.1,43983.1,1584.3,36,0,5,2
25.8974900418,-80.2003556742,3021250240500,239000,12750,2007,0,9854.6,25706.4,1652,43945.7,43945.7,2945.1,60,0,6,4
25.8975335208,-80.1993665092,3021250240050,174000,12750,1392,0,9557.7,25378.1,1323.7,43943.3,43943.3,3267.9,66,0,2,1
25.8977186522,-80.198718447,621250271000,182500,7500,1951,262,9416,25191.8,1138.2,44004.8,44004.8,3514,30,0,1,2
25.8977186522,-80.198718447,621250271000,334900,7500,1951,262,9416,25191.8,1138.2,44004.8,44004.8,3514,30,0,7,2
25.8977223208,-80.1952590553,621250270290,395000,10296,2058,38498,8365,24039.6,0,43967.5,43967.5,4629.9,35,0,4,4
25.8979552814,-80.1905056901,622300020350,195000,10350,1743,7810,6954.5,22471.2,1306.2,44049.9,43667.1,6195.3,69,0,5,2
25.8981373567,-80.2076970433,621250070170,250000,8320,1953,25045,8212.3,28147.6,4097.8,44360.7,44360.7,587.6,64,0,5,2
25.8981981303,-80.2061152429,621250100060,169000,7620,1272,0,8553,27632.7,3583.4,44327.8,44327.8,1113.7,35,0,8,2
25.8983280797,-80.1987709507,621250271350,295000,8000,1996,35950,9524.8,25206.3,1156.8,44217.3,44217.3,3514.6,36,0,11,4
25.8986777651,-80.1884098679,622300020060,340000,10275,1522,6927,6434.5,21800.8,2033.5,44298.3,43581.2,6927.2,29,0,11,4
25.8987268551,-80.196292872,621250271230,230000,9000,1796,1172,8835.1,24383.4,334.6,44329.8,44329.8,4333.2,35,0,5,2
25.898767528,-80.2048989289,621240010230,220000,6500,961,2618,8680.4,27219.9,3169.2,44509,44509,1520.1,21,0,12,2
25.8990169721,-80.2022322845,3021240110300,312000,18800,2117,4599,9171.6,26324.1,2272.1,44493.7,44493.7,2382.4,36,0,9,4
25.8993847732,-80.206114487,621240010570,130000,6500,995,806,8246.8,27612.6,3564.6,44770.8,44770.8,1130.8,56,0,8,2
25.8999274518,-80.1987631521,3021240090220,201000,18597,1237,0,9706.7,25139,1093.4,44791.3,44791.3,3505.7,70,0,4,4
25.9003812358,-80.2083634821,621240021720,169000,6500,1201,1132,7480.6,28344,4127,45214.2,45214.2,428.8,67,0,4,2
25.9004635473,-80.2079081016,621240021700,235000,8414,1185,26548,7545.8,28161.9,3967.2,45206.3,45206.3,540.2,67,0,10,2
25.9007589809,-80.2035637055,621240011510,85000,7150,1007,2147,8450.8,26743.5,2677.2,45214.2,45214.2,1995,66,0,6,1
25.9010356656,-80.202705202,3021240110190,360000,25194,2335,34353,8496.2,26362.6,2286.5,45278.3,45278.3,2185.2,65,0,2,4
25.9012460639,-80.1978055,3021240120430,335000,10160,1672,4859,9593.3,24836.6,764.2,45270.7,45270.7,3884.1,21,0,3,4
